prediction_date,actual_date,predicted_close,actual_close,excluded_states,triggered_excluded_states,actual_state,predicted_gap,actual_gap,predicted_intraday,actual_intraday,predicted_volume,actual_volume,open_correct,path_correct,close_state_correct,five_state_correct,exclusion_correct,forced_exclusion_correct,score,error_type,review_summary
2020-02-10,2020-02-11,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,高开,震荡,高走,缩量,缩量,False,False,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(震荡→高走) 成交量✓(缩量→缩量) 得分=60
2020-02-11,2020-02-12,收跌,收涨,"['大涨', '大跌']",[],小涨,平开,高开,高走,高走,缩量,缩量,False,True,False,False,True,True,60,direction_and_gap_error,预测收盘✗(收跌→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=60
2020-02-12,2020-02-13,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,低开,高走,高走,缩量,缩量,False,True,True,False,True,True,80,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2020-02-13,2020-02-14,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,平开,高走,低走,缩量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=40
2020-02-14,2020-02-18,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,低走,低走,缩量,正常,False,True,False,False,True,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(低走→低走) 成交量✗(缩量→正常) 得分=40
2020-02-18,2020-02-19,收涨,收涨,"['大跌', '大涨']",[],小涨,平开,高开,低走,高走,放量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(放量→正常) 得分=40
2020-02-19,2020-02-20,收跌,收跌,"['大涨', '大跌']",[],大跌,平开,低开,高走,低走,缩量,正常,False,False,True,False,True,False,40,gap_error,预测收盘✓(收跌→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=40
2020-02-20,2020-02-21,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,平开,低走,低走,正常,正常,True,True,False,False,True,False,80,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✓(低走→低走) 成交量✓(正常→正常) 得分=80
2020-02-21,2020-02-24,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,低走,震荡,正常,放量,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(低走→震荡) 成交量✗(正常→放量) 得分=20
2020-02-24,2020-02-25,收跌,收跌,"['大涨', '小涨']",[],大跌,平开,高开,震荡,低走,放量,放量,False,False,True,False,True,True,60,gap_error,预测收盘✓(收跌→收跌) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=60
2020-02-25,2020-02-26,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,高开,低走,高走,放量,正常,False,False,False,False,True,True,20,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(放量→正常) 得分=20
2020-02-26,2020-02-27,震荡,收跌,"['大涨', '大跌']",[],大跌,平开,低开,高走,低走,正常,放量,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(正常→放量) 得分=20
2020-02-27,2020-02-28,震荡,震荡,"['大涨', '大跌']",[],震荡,平开,低开,低走,高走,放量,放量,False,False,True,False,True,True,60,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=60
2020-02-28,2020-03-02,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,高走,高走,放量,放量,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✓(放量→放量) 得分=60
2020-03-02,2020-03-03,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,平开,高走,低走,放量,正常,True,False,False,False,True,False,40,close_direction_error,预测收盘✗(收涨→收跌) 开盘✓(平开→平开) 日内✗(高走→低走) 成交量✗(放量→正常) 得分=40
2020-03-03,2020-03-04,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,高走,放量,正常,False,False,True,False,True,False,40,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(放量→正常) 得分=40
2020-03-04,2020-03-05,收涨,收跌,"['大跌', '小跌']","['大跌', '小跌']",大跌,平开,低开,高走,高走,正常,正常,False,True,False,False,False,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(正常→正常) 得分=40
2020-03-05,2020-03-06,震荡,收跌,"['大涨', '大跌']",[],小跌,平开,低开,震荡,震荡,正常,正常,False,True,False,False,True,True,60,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✓(震荡→震荡) 成交量✓(正常→正常) 得分=60
2020-03-06,2020-03-09,收涨,收跌,"['大跌', '小跌']",[],大跌,平开,低开,低走,高走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=40
2020-03-09,2020-03-10,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,震荡,低走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=40
2020-03-10,2020-03-11,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,低开,低走,低走,放量,正常,False,True,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✓(低走→低走) 成交量✗(放量→正常) 得分=40
2020-03-11,2020-03-12,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,低开,低走,高走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=40
2020-03-12,2020-03-13,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,震荡,低走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=40
2020-03-13,2020-03-16,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,低开,震荡,低走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=40
2020-03-16,2020-03-17,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,低走,放量,放量,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✓(放量→放量) 得分=60
2020-03-17,2020-03-18,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,低开,震荡,低走,放量,放量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(震荡→低走) 成交量✓(放量→放量) 得分=40
2020-03-18,2020-03-19,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,平开,低走,高走,放量,放量,True,False,False,False,True,False,60,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(放量→放量) 得分=60
2020-03-19,2020-03-20,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,高开,高走,低走,放量,放量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(放量→放量) 得分=40
2020-03-20,2020-03-23,震荡,收涨,"['大涨', '大跌']",[],小涨,平开,平开,震荡,低走,放量,正常,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✗(震荡→低走) 成交量✗(放量→正常) 得分=40
2020-03-23,2020-03-24,收涨,收涨,"['大跌', '小跌']",[],大涨,平开,高开,低走,高走,正常,正常,False,False,True,False,True,True,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=60
2020-03-24,2020-03-25,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,平开,高走,高走,放量,正常,True,True,False,False,True,False,60,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✗(放量→正常) 得分=60
2020-03-25,2020-03-26,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,高走,高走,放量,正常,False,True,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✗(放量→正常) 得分=40
2020-03-26,2020-03-27,收涨,收跌,"['大跌', '小跌']","['大跌', '小跌']",大跌,平开,低开,高走,高走,放量,正常,False,True,False,False,False,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✗(放量→正常) 得分=20
2020-03-27,2020-03-30,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,高走,高走,正常,正常,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✓(高走→高走) 成交量✓(正常→正常) 得分=60
2020-03-30,2020-03-31,收涨,收跌,"['大跌', '小跌']",[],小跌,平开,低开,高走,高走,正常,正常,False,True,False,False,True,False,60,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✓(高走→高走) 成交量✓(正常→正常) 得分=60
2020-03-31,2020-04-01,震荡,收跌,"['大跌', '大涨']",[],大跌,平开,低开,高走,低走,正常,正常,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✓(正常→正常) 得分=40
2020-04-01,2020-04-02,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,低开,震荡,高走,正常,正常,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→低开) 日内✗(震荡→高走) 成交量✓(正常→正常) 得分=40
2020-04-02,2020-04-03,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,平开,高走,震荡,缩量,缩量,True,False,False,False,True,True,60,close_direction_error,预测收盘✗(震荡→收跌) 开盘✓(平开→平开) 日内✗(高走→震荡) 成交量✓(缩量→缩量) 得分=60
2020-04-03,2020-04-06,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,高走,缩量,缩量,False,False,True,False,True,False,60,gap_error,预测收盘✓(收涨→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=60
2020-04-06,2020-04-07,震荡,震荡,"['大跌', '大涨']",[],震荡,平开,高开,高走,低走,缩量,正常,False,False,True,False,True,True,40,gap_error,预测收盘✓(震荡→震荡) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=40
2020-04-07,2020-04-08,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,低走,高走,缩量,缩量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=40
2020-04-08,2020-04-09,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,高开,高走,低走,缩量,缩量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=40
2020-04-09,2020-04-13,收跌,收涨,"['大涨', '大跌']",[],大涨,平开,平开,低走,高走,缩量,缩量,True,False,False,False,True,False,60,close_direction_error,预测收盘✗(收跌→收涨) 开盘✓(平开→平开) 日内✗(低走→高走) 成交量✓(缩量→缩量) 得分=60
2020-04-13,2020-04-14,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,高走,低走,缩量,缩量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=40
2020-04-14,2020-04-15,收跌,收跌,"['大涨', '大跌']",[],大跌,平开,低开,震荡,低走,缩量,缩量,False,False,True,False,True,False,60,gap_error,预测收盘✓(收跌→收跌) 开盘✗(平开→低开) 日内✗(震荡→低走) 成交量✓(缩量→缩量) 得分=60
2020-04-15,2020-04-16,收涨,震荡,"['大跌', '大涨']",[],震荡,平开,高开,低走,低走,缩量,缩量,False,True,False,False,True,True,60,direction_and_gap_error,预测收盘✗(收涨→震荡) 开盘✗(平开→高开) 日内✓(低走→低走) 成交量✓(缩量→缩量) 得分=60
2020-04-16,2020-04-17,震荡,收涨,"['大涨', '大跌']",[],大涨,平开,高开,低走,震荡,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→震荡) 成交量✗(缩量→正常) 得分=20
2020-04-17,2020-04-20,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,震荡,高走,缩量,缩量,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(震荡→高走) 成交量✓(缩量→缩量) 得分=40
2020-04-20,2020-04-21,收涨,收跌,"['大跌', '大涨']",[],大跌,平开,低开,高走,低走,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✗(缩量→正常) 得分=20
2020-04-21,2020-04-22,震荡,收涨,"['大跌', '大涨']",[],大涨,平开,高开,低走,高走,正常,正常,False,False,False,False,True,False,40,direction_and_gap_error,预测收盘✗(震荡→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✓(正常→正常) 得分=40
2020-04-22,2020-04-23,收涨,震荡,"['大跌', '小跌']",[],震荡,平开,平开,震荡,高走,正常,缩量,True,False,False,False,True,True,40,close_direction_error,预测收盘✗(收涨→震荡) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✗(正常→缩量) 得分=40
2020-04-23,2020-04-24,收涨,收涨,"['大跌', '大涨']",[],大涨,平开,平开,震荡,高走,缩量,缩量,True,False,True,False,True,False,80,partial_error,预测收盘✓(收涨→收涨) 开盘✓(平开→平开) 日内✗(震荡→高走) 成交量✓(缩量→缩量) 得分=80
2020-04-24,2020-04-27,震荡,收涨,"['大跌', '大涨']",[],小涨,平开,平开,高走,高走,缩量,缩量,True,True,False,False,True,True,80,close_direction_error,预测收盘✗(震荡→收涨) 开盘✓(平开→平开) 日内✓(高走→高走) 成交量✓(缩量→缩量) 得分=80
2020-04-27,2020-04-28,震荡,收跌,"['大跌', '大涨']",[],小跌,平开,高开,高走,低走,缩量,缩量,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(震荡→收跌) 开盘✗(平开→高开) 日内✗(高走→低走) 成交量✓(缩量→缩量) 得分=40
2020-04-28,2020-04-29,收跌,收涨,"['大涨', '大跌']",[],大涨,平开,高开,低走,高走,缩量,正常,False,False,False,False,True,False,20,direction_and_gap_error,预测收盘✗(收跌→收涨) 开盘✗(平开→高开) 日内✗(低走→高走) 成交量✗(缩量→正常) 得分=20
2020-04-29,2020-04-30,收涨,收跌,"['大跌', '大涨']",[],小跌,平开,低开,高走,低走,正常,正常,False,False,False,False,True,True,40,direction_and_gap_error,预测收盘✗(收涨→收跌) 开盘✗(平开→低开) 日内✗(高走→低走) 成交量✓(正常→正常) 得分=40
