Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-10-07,49.26300048828125,49.9900016784668,49.26300048828125,49.391998291015625,13261000,48.87799835205078,17828600.0,0.0078767983389466,0.0147575499457952,0.0,0.0026185535078209,0.7438048977485613,4,2,1,3,2,42132
2021-10-08,49.68199920654297,49.79999923706055,49.12799835205078,49.28499984741211,10279000,49.391998291015625,17832950.0,0.005871414916616,0.0023751063242647,0.0111509372275668,-0.0079908088537342,0.5764049133766427,4,1,2,2,1,41221
2021-10-11,49.124000549316406,49.95899963378906,49.084999084472656,49.23400115966797,11186000,49.28499984741211,17541400.0,-0.0032666997787189,0.0169977826548223,0.0007939391012056,0.0022392437326257,0.6376914043348878,3,3,1,3,1,33131
2021-10-12,49.58399963378906,49.66999816894531,48.20199966430664,48.52799987792969,20991000,49.23400115966797,17354350.0,0.0071088773180557,0.0017344009315788,0.0278718937497865,-0.0212971878763036,1.2095526481833083,4,1,3,1,4,41314
2021-10-13,48.117000579833984,48.53799819946289,47.95500183105469,48.500999450683594,16424000,48.52799987792969,17697200.0,-0.008469322847213,0.0087494568355399,0.0033667673967024,0.0079805238527387,0.9280564157041792,2,2,1,4,3,22143
2021-10-14,49.18600082397461,49.915000915527344,49.082000732421875,49.7599983215332,19233000,48.500999450683594,17351100.0,0.0141234486103226,0.0148212922242175,0.0021144246291729,0.0116699363221823,1.1084599823642305,4,2,1,4,4,42144
2021-10-15,50.439998626708984,50.58599853515625,50.108001708984375,50.32500076293945,25103000,49.7599983215332,17434300.0,0.013665601449217,0.0028945264159851,0.0065820167875423,-0.0022798942684474,1.4398627991946908,4,1,2,3,4,41234
2021-10-18,50.03900146484375,50.39799880981445,49.86600112915039,50.33599853515625,16042000,50.32500076293945,16965950.0,-0.0056830460757055,0.0071743506956853,0.0034573099108483,0.0059353116892463,0.9455409216695794,2,2,1,4,3,22143
2021-10-19,50.43199920654297,51.08700180053711,50.176998138427734,51.03900146484375,16383000,50.33599853515625,16262800.0,0.0019071971189698,0.0129878371728155,0.0050563347106444,0.0120360538517384,1.0073911011633914,3,2,2,4,3,32243
2021-10-20,51.099998474121094,51.34299850463867,50.84400177001953,50.93899917602539,13458000,51.03900146484375,16235200.0,0.0011951058509512,0.0047553823439083,0.0050097203864146,-0.0031506712896917,0.8289395880555829,3,1,2,3,2,31232
2021-10-21,50.94200134277344,51.479000091552734,50.86000061035156,51.415000915527344,11787000,50.93899917602539,15877600.0,5.893650830619096e-05,0.0105413751840253,0.0016096880817484,0.0092850606628356,0.7423666045246133,3,2,1,4,2,32142
